id,platform,title,text,author,created_utc,score,num_comments,url
UgxbxW_gZSOw3L47RAh4AaABAg,youtube,,WHERE IS THE ou mah brrrr ra da mmba eeeeenba brrr rat da nnda enda boo..rata teek um blura brrrr ra..duck ba dingo ba bitty ah ta freeta beeta ooh ra subuh dee ma ooh..rrrr reema ya me maraha suh bit ra da eemah a hin ta boo ra da eee wazizza ooh..ra suh ma heen na neena renaha..ooh hoo ra..ya da bin boorrrrra!,@amirgamery,2025-10-15 14:08:23,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgxbxW_gZSOw3L47RAh4AaABAg
UgxXHOkDI4ROycAd0VB4AaABAg,youtube,,Jonathan Davis really appreciates this,@IsadoraJurassicPark,2025-10-15 01:08:18,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgxXHOkDI4ROycAd0VB4AaABAg
Ugx0dMxdzzemrq0Ya_14AaABAg,youtube,,Steve Cobs wth...,@ratsondecasexd,2025-10-14 08:32:15,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugx0dMxdzzemrq0Ya_14AaABAg
Ugylz1f-eX5Ngej51Uh4AaABAg,youtube,,finding out that the guy in the corn video was Charlie Fucking Slimecicle  was the most insane experience of my life. i genuinely stopped functioning for a solid 5 minutes.,@kinkajouonthebrain,2025-10-14 06:37:41,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugylz1f-eX5Ngej51Uh4AaABAg
Ugzj3ltRwY77tLOYWxJ4AaABAg,youtube,,What in the Tim and Eric is this?,@masterseal0418,2025-10-13 22:41:29,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugzj3ltRwY77tLOYWxJ4AaABAg
UgwzBLnygWsUgZcLGGl4AaABAg,youtube,,who watching this in 2025 comment here pls,@LukeLowHweeKiatGreendaless,2025-10-13 06:20:22,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgwzBLnygWsUgZcLGGl4AaABAg
UgwfaT7cyCe_-VDVotR4AaABAg,youtube,,"every now and then this pops up in my recommendations, and I watch every time to avoid angering the corn gods",@onlycheyenne3015,2025-10-13 06:10:50,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgwfaT7cyCe_-VDVotR4AaABAg
UgyzTQAmI_biOSIsTdV4AaABAg,youtube,,Don't turn on the captions...,@AndrewCameronOfficial,2025-10-13 04:53:22,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgyzTQAmI_biOSIsTdV4AaABAg
Ugyxdt8k3PzWj9Xk32F4AaABAg,youtube,,Nebraska education be like:,@ChrisDraper-c4b,2025-10-13 00:49:56,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugyxdt8k3PzWj9Xk32F4AaABAg
UgwEuuYOZH4-hz-YWEd4AaABAg,youtube,,Subtitles,@RassuYT357,2025-10-12 17:37:00,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgwEuuYOZH4-hz-YWEd4AaABAg
Ugyh9UWPNfCsBf-k_0Z4AaABAg,youtube,,POV: You are a zombie,@Weed_Stalker,2025-10-12 13:42:24,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugyh9UWPNfCsBf-k_0Z4AaABAg
UgzPOlSYI7WZ3CgC6Vx4AaABAg,youtube,,W video,@XianCruz-n8n,2025-10-12 13:15:30,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgzPOlSYI7WZ3CgC6Vx4AaABAg
UgxwkrDVcPEoucbEwXJ4AaABAg,youtube,,The subtitles are replacing the c in corn with a p 😭,@helloandhi66,2025-10-12 12:42:39,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgxwkrDVcPEoucbEwXJ4AaABAg
UgyexYI1GPni6sy5mZR4AaABAg,youtube,,Jax's biggest nightmare,@Jake.Haig0,2025-10-11 19:35:26,3,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgyexYI1GPni6sy5mZR4AaABAg
UgwE6KsdZw4843Crv9l4AaABAg,youtube,,"0:36 other students in a presentation
0:40 me",@Glitchernox,2025-10-11 18:59:09,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgwE6KsdZw4843Crv9l4AaABAg
Ugxa4MZLMw4MPWvCrjt4AaABAg,youtube,,my man got sacrificed at the end,@uncreativedays,2025-10-11 10:36:33,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugxa4MZLMw4MPWvCrjt4AaABAg
UgzvmkXUgVA5XcVuNjh4AaABAg,youtube,,2026 and is in my for you page,@sawyermagnuson6653,2025-10-11 04:03:51,0,1,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgzvmkXUgVA5XcVuNjh4AaABAg
UgyDvVdB8U2zekXvpAF4AaABAg,youtube,,"“Introduce you to, corn,”
Subtitles:”introduce you to, POR-“",@T.e.c.f.a.l.mproductions,2025-10-11 02:06:19,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgyDvVdB8U2zekXvpAF4AaABAg
Ugz_JL6i66rRAVE5yZN4AaABAg,youtube,,good name 😊,@greysongd-n5i4b,2025-10-11 01:47:53,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugz_JL6i66rRAVE5yZN4AaABAg
Ugy8Cusa8OdC8UuU2Xd4AaABAg,youtube,,this came up in my sidebar on a completely unrelated video. I feel like I've been blessed by a god,@fukkthisnewupdate8882,2025-10-10 14:53:05,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=Ugy8Cusa8OdC8UuU2Xd4AaABAg
UgymmHqPcRCKdENqWIF4AaABAg,youtube,,I find it hilarious how this is his most popular video,@mrhumanman6138,2025-10-10 04:46:48,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgymmHqPcRCKdENqWIF4AaABAg
UgxHW7F3WoAzC1pWjI54AaABAg,youtube,,0:41 *WAA-* 😂😂,@spoopyvampire,2025-10-10 04:20:41,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgxHW7F3WoAzC1pWjI54AaABAg
UgymUuc8PW99jGQYYMt4AaABAg,youtube,,Jax needs to see this (TADC),@lemonjack007,2025-10-10 01:01:23,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgymUuc8PW99jGQYYMt4AaABAg
UgyShSFDD2U46UOvv014AaABAg,youtube,,one of my friends did this as a monologue at a theater competition,@verses_of_epics,2025-10-09 02:53:51,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgyShSFDD2U46UOvv014AaABAg
UgxUcGTQshVPAVEGv314AaABAg,youtube,,that one dnb fan: YO TS IS A REFERENCE TO DNB,@Oh-no_its_More-Seconds,2025-10-08 19:35:46,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgxUcGTQshVPAVEGv314AaABAg
UgyF6OEOoJtw5KpFc9F4AaABAg,youtube,,corn,@DakotaMaxwell-kw2me,2025-10-08 17:33:11,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgyF6OEOoJtw5KpFc9F4AaABAg
UgyFEZlo0TxtuHEIdX94AaABAg,youtube,,Thank you for your service. I love Korn!,@BeneticForce,2025-10-08 00:37:25,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgyFEZlo0TxtuHEIdX94AaABAg
UgxzGP_7d3ekf6pXwNZ4AaABAg,youtube,,"'Na boom na da mmm na da eeaa""
-KoRn

Also this is like a System of a down song",@chillcroc1,2025-10-07 22:09:42,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgxzGP_7d3ekf6pXwNZ4AaABAg
UgwOolX1BuelNpb2lNh4AaABAg,youtube,,30 songs about corn - https://www.youtube.com/playlist?list=PLO94BFgpvMI_ugklzZm8EJaJVU9oClQxR,@Dick-Cornwall-Music,2025-10-07 15:12:42,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgwOolX1BuelNpb2lNh4AaABAg
UgyCP4aFNApL2N1kcwB4AaABAg,youtube,,"""The future is so yesterday""",@AIvey-YPS,2025-10-07 04:21:51,1,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgyCP4aFNApL2N1kcwB4AaABAg
UgzYqSdD1Hynr02vFLh4AaABAg,youtube,,Holy cornball,@Sn1p3rJoe,2025-10-07 03:55:31,0,0,https://youtube.com/watch?v=j8qp3ITVqY0&lc=UgzYqSdD1Hynr02vFLh4AaABAg
