id,platform,title,text,author,created_utc,score,num_comments,url
UgzS1rXuLOW2TQ4UCBV4AaABAg,youtube,,المشكل فهاد الفيديو هو هاد المكلخ الي كيسول الأسير . وراه حتى مستوى ابتدائي معندوش . غبي و بليد و مزلج. اسئلة ركيكة و غير مجدية . غير سول السيد ، هو كيقول دوز 16 سنة في الجيش بالصحراء و قضى 18 سنة في السجن اي المجموع 34 سنة . هو دخل الجيش في 1976 و خرج من السجن في 2005 اي المجموع 29 سنة . منين جاب 5 سنوات الفرق . نتا كتقول ليه من للي عاد تشديتوا واش كتاصلوا مع العائلة عبر الهاتف النقال . واش كان الهاتف النقال منتشر كما هو الحال الآن المكلخ ؟ ابن جورج بوش ماسمه المكلخ ..... سير شوف ليك شي حرفة اخرى حسن ليك أما مهنة الصحافة عندها الناسيولها,@kaifmo,2025-11-12 17:05:56,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzS1rXuLOW2TQ4UCBV4AaABAg
UgxjBAe982oinRyTdVt4AaABAg,youtube,,الله يطول عمرك ويخليك لوليداتك,@aminevsmarwa5122,2025-11-12 10:16:07,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxjBAe982oinRyTdVt4AaABAg
UgwcR3pm8LNMeqH1i8h4AaABAg,youtube,,Bilal mli bndm kywlf ychofk f mo7tawa dyal tkhwar ol7moda s3ib y9tan3 bik fchi haja b39lha,@FaouziaBrahimi,2025-11-12 01:29:17,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwcR3pm8LNMeqH1i8h4AaABAg
Ugx_DQyq98BdWi12tIF4AaABAg,youtube,,جيلالي السمبدة هههه,@Benaouda-b1f,2025-11-12 01:14:58,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugx_DQyq98BdWi12tIF4AaABAg
UgyTzEEkng16XnNFCPh4AaABAg,youtube,,"وَقَاتِلُوا فِي سَبِيلِ اللَّهِ الَّذِينَ يُقَاتِلُونَكُمْ وَلَا تَعْتَدُوا ۚ إِنَّ اللَّهَ لَا يُحِبُّ الْمُعْتَدِينَ صدق الله العظيم 
من يقاتلنا نحن الصحراويون عليه ان يفهم ان ليس له الا الموت او الأسر هذا الرجل لم يقل اننا عذبناه بل الصحفي هو الذي يحاول جره للتعذيب نحن لم نعذب احد و نعامل الأسير كما يعامل في الإسلام لكن لماذا لا تتكلم عن ورزازات و مكونة و قنابل النبالم و العنقود التي دفنت الاف الصحراويين أحياء نسأل الله سبحانه و تعالى أن يردنا إلى ارضنا سالمين غانمين مستقلين ليس تحت راية اي احد",@Abbal-p7x,2025-11-11 19:31:20,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyTzEEkng16XnNFCPh4AaABAg
UgzCGs2ip1GlI52S6l54AaABAg,youtube,,mol dekka kathder 3ela tilifoun hhhh wach neta labass,@kalimanokajijo7157,2025-11-11 19:04:48,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzCGs2ip1GlI52S6l54AaABAg
UgxpdvEgulMdKWlvXQd4AaABAg,youtube,,من خلال التعليقات نستنتج ان كل الجيش المغربي الغازي كان اسير لدى البوليساريو هههه,@LajlifaMed,2025-11-11 13:42:08,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxpdvEgulMdKWlvXQd4AaABAg
UgyVR9wSfAM69NnmTb54AaABAg,youtube,,هاد الناس هما ليخاصهوم خاصهوم الوسام  الملكي ماشي … 😊,@SenorStore,2025-11-11 04:12:58,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyVR9wSfAM69NnmTb54AaABAg
UgyK3NJopZHV18voc-l4AaABAg,youtube,,من اليوم ماكاين لا خاوة خاوة لا نمي !!! الجزائر هي العدوة ديالنا 😡🤬,@aminouchrif33,2025-11-11 01:36:50,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyK3NJopZHV18voc-l4AaABAg
UgyIwoQMGbSy1ISAfmd4AaABAg,youtube,,"حتا انا الوالد ديالي الحياني بوجمعة سنة 1978 ف
بءر انزران",@samirachtioui4441,2025-11-11 00:40:58,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyIwoQMGbSy1ISAfmd4AaABAg
UgypHSMeiJjBCf8mDYd4AaABAg,youtube,,البرلماني المغربي قال لك 100 درهم الى زدناها اصحاب التقاعد بزاف عليهم 2000 درهم الى مريض السكري الروماتيزم طانسيو كولسترول لاغوت رجف  الله اخر الموت بحال اللي تايشد 7 مليون بحال اللي تايشد 40 الف ❤الله❤ الوطن ❤ الملك ❤,@Mohamedlyousfi-d3y,2025-11-10 23:13:10,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgypHSMeiJjBCf8mDYd4AaABAg
UgweoRtQaQcOWRQpEAl4AaABAg,youtube,,حلقة أكثر من رائعة ينبغي إعادة الاعتبار لكل من شارك في تحرير الصحراء المغربية وخاصة المتقاعدين حاليا لهم تقاعد هزيل رغم التضحيات الجسيمة,@allhicham7805,2025-11-10 19:42:50,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgweoRtQaQcOWRQpEAl4AaABAg
UgzPguHKJhDof8uSJRZ4AaABAg,youtube,,رجال لي خلونا هنين الله يعطيك الصحة,@كشفالمعدن,2025-11-10 14:57:59,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzPguHKJhDof8uSJRZ4AaABAg
UgyNUKiDkaKDXD1BakB4AaABAg,youtube,,مسكين صابر و كيحاول يوصل المعنات بطريقة يخبي بيها الوجع كيحشم و مكيبغيش يتكلم على الزوجة ديالو احتراما و كيحاول ميبكيش 😢😢 الله يحفضكم جميعا,@NaiMa-y4n,2025-11-10 04:24:10,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyNUKiDkaKDXD1BakB4AaABAg
Ugzy-ir1TM9JhyZaSWx4AaABAg,youtube,,❤❤🇲🇦🇲🇦🇲🇦🇲🇦 tahyte lik a si houssin,@redouaneelhomam1257,2025-11-09 22:04:48,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugzy-ir1TM9JhyZaSWx4AaABAg
UgxXsp5sfNFjiBC4Z4J4AaABAg,youtube,,من خلال كلامه يعتبر جندي جبان كون غي سمع الكلام المو ف الاول,@Des.sports9632,2025-11-09 16:51:54,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxXsp5sfNFjiBC4Z4J4AaABAg
Ugz-XQQnteKtjMphgpF4AaABAg,youtube,,❤❤❤❤❤❤❤❤❤❤❤❤,@3azi942,2025-11-09 15:09:15,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugz-XQQnteKtjMphgpF4AaABAg
UgwuwaZzmV_Biuqnlyd4AaABAg,youtube,,Had rjal ma3rib khso yi3tihom lho9o9dyalom kamlin rah l3adab ligowzo fisabab lma3rib,@WafaeKandil,2025-11-09 03:17:20,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwuwaZzmV_Biuqnlyd4AaABAg
UgwJ00yJiwgoHAvaQoN4AaABAg,youtube,,انا مستعد نبوس يد و راس هاد رجل الحقيقي و نطلب منوا سماحه,@ussefqassemi1368,2025-11-08 23:17:49,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwJ00yJiwgoHAvaQoN4AaABAg
