id,platform,title,text,author,created_utc,score,num_comments,url
UgwuBzT3J9t7IkIsdnx4AaABAg,youtube,,11:42 😢 somewhere is MSN😢,@SuhailSuluvirat,2025-10-30 00:49:11,0,1,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwuBzT3J9t7IkIsdnx4AaABAg
UgzOZ1DxcD4uwTDpGJZ4AaABAg,youtube,,Neste dia o Lionel Messi estava lesionado mas nós ganhamos 5 a 1 com Luís Suarez marcando 3 golos,@MellodosGelosTomásTomás,2025-10-29 06:52:37,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzOZ1DxcD4uwTDpGJZ4AaABAg
Ugy3CpP5A7iR_I5B77d4AaABAg,youtube,,really miss this guy,@phatp114,2025-10-28 12:12:15,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugy3CpP5A7iR_I5B77d4AaABAg
UgzGrkRKBkC6PMeolbl4AaABAg,youtube,,3:03 what a save!,@johnhunter4272,2025-10-28 02:01:05,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzGrkRKBkC6PMeolbl4AaABAg
UgzHbeVQ9bdpV8kCrQ94AaABAg,youtube,,Sergi Roberto 🤩💫,@YashnarbekMadaminov-h2i,2025-10-26 12:35:37,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzHbeVQ9bdpV8kCrQ94AaABAg
UgzpbPPuKvtyn3E3mC14AaABAg,youtube,,"6 goles, todos de sudamericanos",@moiseseljachsuarez6593,2025-10-22 02:13:20,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzpbPPuKvtyn3E3mC14AaABAg
Ugzn9eOKWBBvKz4zNQ14AaABAg,youtube,,Prime Arthur lol,@VaisalRomadhon-y2j,2025-10-20 15:28:12,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugzn9eOKWBBvKz4zNQ14AaABAg
UgywT_SV9VSuXRYtoXV4AaABAg,youtube,,🖐🖐🖐🖐🖐,@opinadorlibre,2025-10-18 09:45:12,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgywT_SV9VSuXRYtoXV4AaABAg
UgwlLnjGsGDNystODY14AaABAg,youtube,,visca barca,@jhonyklowor9670,2025-10-14 14:53:19,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwlLnjGsGDNystODY14AaABAg
Ugywgp4rokCCDA8J8S54AaABAg,youtube,,"suarez surely have some of the most iconic goals, always a joy to watch",@luson_18,2025-10-12 16:25:39,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugywgp4rokCCDA8J8S54AaABAg
