id,platform,title,text,author,created_utc,score,num_comments,url
UgzN0LWLQ4BjTckiK5d4AaABAg,youtube,,in windows use windows key + .  👍👍👍👍👍  2:28:45,@aveeshid,2025-11-10 10:08:40,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzN0LWLQ4BjTckiK5d4AaABAg
UgxkWC2LONt77FUWqeB4AaABAg,youtube,,"Great video, very helpful!",@sangeetaphokhriyal6077,2025-11-10 03:29:37,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxkWC2LONt77FUWqeB4AaABAg
UgwSztqB5porjCBHHBN4AaABAg,youtube,,Nov 2025 present 😂,@CassieGreen-hm6ep,2025-11-10 01:07:51,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwSztqB5porjCBHHBN4AaABAg
Ugz3uHD8HD49DYO8Njh4AaABAg,youtube,,2:10:22 Python automatically sorts lists now after an update.,@ericlane3256,2025-11-09 19:18:14,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugz3uHD8HD49DYO8Njh4AaABAg
UgziYzJuYyWT4oLHO0N4AaABAg,youtube,,Hi Mosh! I subscribed through email. But didn’t get any cheetsheet!,@marwan501,2025-11-09 19:00:31,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgziYzJuYyWT4oLHO0N4AaABAg
UgxQemyDoRifzxv5EdZ4AaABAg,youtube,,Watching in november in mid exams 😄,@Koushikvarmamantena,2025-11-09 18:05:55,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxQemyDoRifzxv5EdZ4AaABAg
UgyYn0txD_DvGq8IWTJ4AaABAg,youtube,,Amazing tutorial and person. My python journey started from here 4 years ago,@The3DScratcher,2025-11-09 15:55:32,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyYn0txD_DvGq8IWTJ4AaABAg
Ugzx6dL5yxNdfY3gDp14AaABAg,youtube,,Who else is watching this in 2026 😊 follow me up,@storybooks.com01,2025-11-09 15:40:43,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugzx6dL5yxNdfY3gDp14AaABAg
UgwrX5G5aTvM0phL30J4AaABAg,youtube,,very good explanation i am watching it from pakistan and you made it very easy,@atharali8414,2025-11-09 07:13:16,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwrX5G5aTvM0phL30J4AaABAg
Ugxvp1CufXytaZ0Awbx4AaABAg,youtube,,"1:52:30 my answer was numbers =
 [5, 2, 5, 2, 2]

for num in numbers:
    for x in range(num):
        print('X', end='')   
    print()",@adfpsysco1872,2025-11-08 19:06:23,0,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugxvp1CufXytaZ0Awbx4AaABAg
Ugz5gu_fKs2InSp28lV4AaABAg,youtube,,"This was the beginning of my journey, and I still recommend this video to anyone starting python programing today.

Thank you mosh ❤",@emperorsixpacks,2025-11-08 18:04:55,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugz5gu_fKs2InSp28lV4AaABAg
